#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:aligned" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:aligned" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:aligned" spec="beast.base.evolution.tree.Tree">
#                <trait id="dateTrait.t:aligned" spec="beast.base.evolution.tree.TraitSet" traitname="date">
#                                    Japan/SZ-NIG-Y223038/2022=2022,
#VNM/OUCRU-NHTD3617/2022=2022,
#KEN/C120125/2022=2022,
#Switzerland/GE-HUG-40509532/2023=2023,
#England/QEUH-326BE15A/2023=2023,
#USA/VI-CDC-2-6875014/2023=2023,
#Switzerland/BS-UHB-USB_2023_01_30_f6430886/2023=2023,
#THA/CONI-3921/2022=2022,
#USA/AK-USAFSAM-S21082/2023=2023,
#BHR/660304023/2022=2022,
#USA/UT-CDC-VSX-A079256/2023=2023,
#Canisfamiliaris/NAM/1256/2022=2022,
#NZL/22CH0368/2022=2022,
#USA/CA-CDC-STM-NBU4XHDMV/2022=2022,
#THA/CONI-3908/2022=2022,
#USA/NC-CDC-LC0895050/2022=2022,
#IRQ/BG-USAFSAM-S20950/2022=2022,
#CHN/CPL-12-52/2022=2022,
#USA/LA-CDC-QDX41868225/2022=2022,
#Japan/SZ-NIG-Y222450/2022=2022,
#BEL/HT-USAFSAM-S20836/2022=2022,
#LAO/LOMWRU-0853/2022=2022,
#KEN/SS11283/2022=2022,
#England/BRBR-32657988/2022=2022,
#SYC/SS10817/2022=2022,
#LAO/LOMWRU-0868/2022=2022,
#LAO/LOMWRU-0651/2022=2022,
#THA/CONI-3889/2022=2022,
#NZL/20CV0055/2020=2020,
#USA/VA-VTVAS3-GSC23203/2021=2021,
#OX352506=2506,
#Switzerland/BE-SRO-5000138287/2022=2022,
#Liechtenstein/FL-Risch-0926R13825/2022=2022,
#TWN/KMUH-33/2022=2022,
#Liechtenstein/FL-Risch-1219R15476/2022=2022,
#England/LSPA-325E464E/2022=2022,
#BHR/390105767/2022=2022,
#Japan/PG-250552/2022=2022,
#Switzerland/SG-Risch-1012R14178/2022=2022,
#USA/MN-CDC-QDX42000672/2022=2022,
#Liechtenstein/FL-Risch-0923R13838/2022=2022,
#OX451126=2022,
#LBY/59772-19/2022=2022,
#Switzerland/ZH-ETHZ-38004464/2022=2022,
#England/MILK-800BDA/2020=2020,
#England/BRBR-326ECF59/2023=2023,
#OX450918=2022,
#KEN/SS11076/2022=2022,
#BRA/DF-NXBS126GENOV827515027588/2021=2021,
#USA/NE-CDC-LC0925904/2022=2022                
#                                    <taxa id="TaxonSet.aligned supershort 100" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.aligned supershort 100"/>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:aligned" name="distribution" x="@birthRate.t:aligned">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:aligned" name="distribution">
#            <parameter id="clockRate.c:aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@aligned supershort 100" id="treeLikelihood.aligned supershort 100" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:aligned">
#            <siteModel id="SiteModel.s:aligned" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:aligned" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:aligned" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:aligned" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:aligned" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:aligned" id="StrictClock.c:aligned" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	clockRate
5403000	-264659.9444103157	-264012.8296034775	-647.1148068382348	-264012.8296034775	613779.6057829959	9695118.507905291	-647.1148068382348	5.735067334762319E-6	Infinity
5404000	-264634.4209469866	-264012.8296034775	-621.5913435090824	-264012.8296034775	304723.5206371478	5797812.951749408	-621.5913435090824	8.619447544936925E-6	Infinity
5405000	-264660.69783879915	-264012.8296034775	-647.86823532166	-264012.8296034775	564320.2924417595	9921847.43192477	-647.86823532166	4.711476486628523E-6	Infinity
5406000	-264613.48588799575	-264012.8296034775	-600.6562845182247	-264012.8296034775	291131.19929188077	3759744.6191500677	-600.6562845182247	1.413850132195361E-5	Infinity
5407000	-264603.220144911	-264012.8296034775	-590.3905414335478	-264012.8296034775	237009.1089854668	3051732.3294466827	-590.3905414335478	1.5035907271665898E-5	Infinity
5408000	-264565.02828656463	-264012.8296034775	-552.1986830871482	-264012.8296034775	102436.81524777874	1383655.8262843676	-552.1986830871482	3.181410495579529E-5	Infinity
5409000	-264590.0157153012	-264012.8296034775	-577.1861118237291	-264012.8296034775	185393.49334386986	2310508.719424349	-577.1861118237291	1.8456785696697818E-5	Infinity
5410000	-264573.9653071459	-264012.8296034775	-561.1357036683848	-264012.8296034775	176708.71709814025	1652521.733627414	-561.1357036683848	3.389391693632036E-5	Infinity
5411000	-264574.3446462778	-264012.8296034775	-561.5150428002739	-264012.8296034775	95553.7340340666	1664024.7408764784	-561.5150428002739	3.385019235450344E-5	Infinity
5412000	-264565.63381282374	-264012.8296034775	-552.8042093462511	-264012.8296034775	100181.45395729835	1400805.7243390866	-552.8042093462511	3.1343030113884674E-5	Infinity
5413000	-264544.0365542282	-264012.8296034775	-531.2069507507282	-264012.8296034775	88821.84378653474	886133.8852901965	-531.2069507507282	4.601731596586807E-5	Infinity
5414000	-264557.3701473288	-264012.8296034775	-544.5405438513463	-264012.8296034775	70866.59962919445	1113597.3345146638	-544.5405438513463	5.988955682690583E-5	Infinity
5415000	-264543.61842386954	-264012.8296034775	-530.7888203920555	-264012.8296034775	74970.20141353214	886014.655686172	-530.7888203920555	4.957751228489668E-5	Infinity
5416000	-264548.5155341028	-264012.8296034775	-535.6859306253035	-264012.8296034775	57428.4191111633	970076.8097731833	-535.6859306253035	4.1276299014122906E-5	Infinity
5417000	-264527.8390820294	-264012.8296034775	-515.0094785518913	-264012.8296034775	46409.086712002856	637681.8370875352	-515.0094785518913	7.518245560280016E-5	Infinity
5418000	-264531.2763984554	-264012.8296034775	-518.4467949778528	-264012.8296034775	57356.810247473	681387.39157774	-518.4467949778528	7.756784886551905E-5	Infinity
5419000	-264522.70270448906	-264012.8296034775	-509.87310101158243	-264012.8296034775	33048.21884522434	571702.0652764548	-509.87310101158243	8.457390278691286E-5	Infinity
5420000	-264548.2213614465	-264012.8296034775	-535.3917579689919	-264012.8296034775	65689.18813116584	974768.8415549756	-535.3917579689919	5.3704595341276954E-5	Infinity
5421000	-264551.8691268012	-264012.8296034775	-539.0395233237252	-264012.8296034775	68483.17970716409	1047886.4696027504	-539.0395233237252	5.1741393638358025E-5	Infinity
5422000	-264552.013481356	-264012.8296034775	-539.1838778785243	-264012.8296034775	101715.654383416	1037958.7934326377	-539.1838778785243	3.7484510491400876E-5	Infinity
5423000	-264546.399056431	-264012.8296034775	-533.5694529535486	-264012.8296034775	82266.692441094	942097.0855379583	-533.5694529535486	5.1918715089044944E-5	Infinity
5424000	-264613.29713993496	-264012.8296034775	-600.4675364574745	-264012.8296034775	266045.6346477302	3741414.2123236554	-600.4675364574745	1.4354734509184874E-5	Infinity
5425000	-264610.9118151978	-264012.8296034775	-598.0822117202662	-264012.8296034775	187703.18045908588	3578509.6639988725	-598.0822117202662	1.4045048846775227E-5	Infinity
5426000	-264577.5541413142	-264012.8296034775	-564.7245378366943	-264012.8296034775	114865.72421231518	1795654.471460724	-564.7245378366943	2.900232307629694E-5	Infinity
5427000	-264567.9983080962	-264012.8296034775	-555.1687046187076	-264012.8296034775	119583.27743752737	1475000.5438786382	-555.1687046187076	3.4623609183641123E-5	Infinity
5428000	-264608.2707067024	-264012.8296034775	-595.4411032248826	-264012.8296034775	284414.04315255577	3372149.1846966585	-595.4411032248826	1.2954290520023465E-5	Infinity
5429000	-264616.7911502979	-264012.8296034775	-603.9615468204051	-264012.8296034775	289278.360197089	3984718.3457266595	-603.9615468204051	1.4357160734501814E-5	Infinity
5430000	-264548.4181983484	-264012.8296034775	-535.5885948708894	-264012.8296034775	85487.09970507526	977931.9792028061	-535.5885948708894	4.4169295213269205E-5	Infinity
5431000	-264581.3597286853	-264012.8296034775	-568.5301252077938	-264012.8296034775	118533.71371444354	1911261.5325602172	-568.5301252077938	2.0717057210617356E-5	Infinity
5432000	-264609.1476693637	-264012.8296034775	-596.318065886191	-264012.8296034775	254394.16408804955	3447055.50505923	-596.318065886191	1.3313048213290334E-5	Infinity
5433000	-264668.1654992448	-264012.8296034775	-655.3358957673405	-264012.8296034775	985030.9108061462	1.1561909128695264E7	-655.3358957673405	4.394929913750535E-6	Infinity
5434000	-264666.7425374874	-264012.8296034775	-653.9129340099344	-264012.8296034775	886998.2406341908	1.1145988693184527E7	-653.9129340099344	3.8467103734799155E-6	Infinity
5435000	-264713.5734862641	-264012.8296034775	-700.7438827865973	-264012.8296034775	2579427.2135616215	2.899776496385341E7	-700.7438827865973	1.469965786185094E-6	Infinity
5436000	-264681.1152225681	-264012.8296034775	-668.2856190906045	-264012.8296034775	1072530.8305677604	1.4922927664336093E7	-668.2856190906045	3.7717589157387285E-6	Infinity
5437000	-264664.53443658754	-264012.8296034775	-651.7048331100352	-264012.8296034775	971646.3946396174	1.0493089217569849E7	-651.7048331100352	3.721974614973044E-6	Infinity
5438000	-264652.67645447724	-264012.8296034775	-639.8468509997404	-264012.8296034775	609561.061284516	8361095.085043473	-639.8468509997404	5.136084097814542E-6	Infinity
5439000	-264587.0420627052	-264012.8296034775	-574.2124592277098	-264012.8296034775	142808.03269461475	2150858.062623317	-574.2124592277098	1.8513514653544588E-5	Infinity
5440000	-264650.458780172	-264012.8296034775	-637.6291766945149	-264012.8296034775	680310.4573272336	8042808.739611119	-637.6291766945149	6.404862157035732E-6	Infinity
5441000	-264613.39921276027	-264012.8296034775	-600.5696092827573	-264012.8296034775	338142.43730673526	3747619.2378228293	-600.5696092827573	1.439064101845293E-5	Infinity
5442000	-264581.7284520542	-264012.8296034775	-568.8988485767153	-264012.8296034775	200024.6623634234	1824661.18995922	-568.8988485767153	1.767046505199548E-5	Infinity
5443000	-264590.4432184616	-264012.8296034775	-577.6136149840712	-264012.8296034775	141860.82380531292	2348791.651806936	-577.6136149840712	2.12396944809171E-5	Infinity
5444000	-264597.83022728167	-264012.8296034775	-585.0006238041954	-264012.8296034775	151991.70351331617	2665318.5504985224	-585.0006238041954	2.2691370662188578E-5	Infinity
5445000	-264603.25586036785	-264012.8296034775	-590.4262568903786	-264012.8296034775	236512.7454818703	3052584.5569432136	-590.4262568903786	1.6982337802962914E-5	Infinity
5446000	-264527.33992468665	-264012.8296034775	-514.5103212091614	-264012.8296034775	43371.86807100674	624376.4841680339	-514.5103212091614	6.529472515881463E-5	Infinity
5447000	-264514.78634757746	-264012.8296034775	-501.95674409998855	-264012.8296034775	40724.53215895673	483065.9390748334	-501.95674409998855	9.652890807112567E-5	Infinity
5448000	-264581.97614647297	-264012.8296034775	-569.146542995442	-264012.8296034775	165441.78798247135	1972069.9977854588	-569.146542995442	2.534254711712417E-5	Infinity
5449000	-264612.35698695877	-264012.8296034775	-599.5273834812958	-264012.8296034775	282943.97512955207	3681863.2708734297	-599.5273834812958	1.4014845779981853E-5	Infinity
5450000	-264562.5649226483	-264012.8296034775	-549.7353191707939	-264012.8296034775	117695.87877082166	1313463.547850617	-549.7353191707939	3.315762826521398E-5	Infinity
5451000	-264561.3169636427	-264012.8296034775	-548.4873601652184	-264012.8296034775	87230.6235892177	1272104.2787671592	-548.4873601652184	4.364302474397374E-5	Infinity
5452000	-264560.5141991979	-264012.8296034775	-547.6845957204051	-264012.8296034775	90207.59538439394	1260156.7486704271	-547.6845957204051	3.499035266701753E-5	Infinity
5453000	-264548.53589264955	-264012.8296034775	-535.706289172038	-264012.8296034775	64337.26883900495	975720.2195642446	-535.706289172038	4.252628331509717E-5	Infinity
5454000	-264583.79641475773	-264012.8296034775	-570.9668112802526	-264012.8296034775	148486.2792689245	1991003.5681258787	-570.9668112802526	3.056461978505092E-5	Infinity
5455000	-264579.31732431956	-264012.8296034775	-566.487720842057	-264012.8296034775	100798.86920158012	1838586.1305561226	-566.487720842057	3.121504234804795E-5	Infinity
5456000	-264631.8548045729	-264012.8296034775	-619.0252010953991	-264012.8296034775	298579.67494831665	5487160.227653983	-619.0252010953991	9.567782432523062E-6	Infinity
5457000	-264687.5065784631	-264012.8296034775	-674.6769749855605	-264012.8296034775	1681976.1312716124	1.703658235224391E7	-674.6769749855605	2.51430851771892E-6	Infinity
5458000	-264651.9210916313	-264012.8296034775	-639.0914881538131	-264012.8296034775	732689.5946259205	8298080.211160608	-639.0914881538131	5.799239977262135E-6	Infinity
5459000	-264702.63274670293	-264012.8296034775	-689.803143225412	-264012.8296034775	1601393.9735325407	2.322725679310958E7	-689.803143225412	1.8585286963269126E-6	Infinity
5460000	-264661.9113493327	-264012.8296034775	-649.0817458552007	-264012.8296034775	851621.3488727171	1.0018501051848654E7	-649.0817458552007	4.0559184525260015E-6	Infinity
5461000	-264632.22363606107	-264012.8296034775	-619.3940325835503	-264012.8296034775	429096.9700087749	5521092.318556797	-619.3940325835503	9.666045845761232E-6	Infinity
5462000	-264576.25753278664	-264012.8296034775	-563.4279293091244	-264012.8296034775	144687.4156032019	1748055.7770783054	-563.4279293091244	2.9800424309310787E-5	Infinity
5463000	-264573.7991610344	-264012.8296034775	-560.9695575569095	-264012.8296034775	90448.48247656813	1658362.894353324	-560.9695575569095	2.6414293813104E-5	Infinity
5464000	-264581.3426699178	-264012.8296034775	-568.5130664403188	-264012.8296034775	135124.6403968733	1947229.966268956	-568.5130664403188	2.5221645458428104E-5	Infinity
5465000	-264615.9529497492	-264012.8296034775	-603.1233462716631	-264012.8296034775	348832.7211160896	3970505.334032996	-603.1233462716631	1.2442962474609122E-5	Infinity
5466000	-264701.2559474703	-264012.8296034775	-688.4263439927918	-264012.8296034775	1689515.3277871863	2.25995499076029E7	-688.4263439927918	2.429374827276225E-6	Infinity
5467000	-264622.99782424734	-264012.8296034775	-610.1682207698735	-264012.8296034775	355462.7561503739	4572156.736700894	-610.1682207698735	1.1587389132676444E-5	Infinity
5468000	-264638.7147026457	-264012.8296034775	-625.885099168252	-264012.8296034775	614391.7229416873	6190087.753394176	-625.885099168252	6.322542832185613E-6	Infinity
5469000	-264683.70301578805	-264012.8296034775	-670.8734123105377	-264012.8296034775	1257645.1236555304	1.5483241889288502E7	-670.8734123105377	3.941249932460318E-6	Infinity
5470000	-264635.0616327	-264012.8296034775	-622.2320292224694	-264012.8296034775	395006.9643965595	5869484.300440625	-622.2320292224694	8.715067404551611E-6	Infinity
5471000	-264602.74333597213	-264012.8296034775	-589.9137324946374	-264012.8296034775	199287.12385564722	3023484.499903791	-589.9137324946374	1.686131367679447E-5	Infinity
5472000	-264617.44037437206	-264012.8296034775	-604.6107708945888	-264012.8296034775	265632.982447115	3936779.3629109673	-604.6107708945888	9.233054793504662E-6	Infinity
5473000	-264652.04997093714	-264012.8296034775	-639.220367459634	-264012.8296034775	566245.9141757393	8287733.821835967	-639.220367459634	5.384433732736034E-6	Infinity
5474000	-264621.81314592843	-264012.8296034775	-608.9835424509348	-264012.8296034775	298764.2261415649	4477421.519278731	-608.9835424509348	1.0661762939404022E-5	Infinity
5475000	-264624.2102117585	-264012.8296034775	-611.3806082809828	-264012.8296034775	382287.25083286484	4701898.348677103	-611.3806082809828	1.0055136510158969E-5	Infinity
5476000	-264604.99582449003	-264012.8296034775	-592.1662210125628	-264012.8296034775	230862.92798938887	3168630.0755217625	-592.1662210125628	1.5877428045996106E-5	Infinity
5477000	-264591.5119373629	-264012.8296034775	-578.6823338854214	-264012.8296034775	119290.19977641368	2391496.4840652663	-578.6823338854214	2.2243507645589628E-5	Infinity
5478000	-264650.53946014645	-264012.8296034775	-637.709856668953	-264012.8296034775	484256.4251470936	8064501.477121007	-637.709856668953	5.890919750112094E-6	Infinity
5479000	-264651.3997495565	-264012.8296034775	-638.5701460790011	-264012.8296034775	557993.4712730107	7802677.545605211	-638.5701460790011	8.475177980765304E-6	Infinity
5480000	-264658.9644229534	-264012.8296034775	-646.1348194758738	-264012.8296034775	501533.5684077646	9494781.418350402	-646.1348194758738	4.470585568688634E-6	Infinity
5481000	-264627.99448842363	-264012.8296034775	-615.1648849461254	-264012.8296034775	311467.3156517243	5083473.997667586	-615.1648849461254	9.68663145785521E-6	Infinity
5482000	-264558.45795759687	-264012.8296034775	-545.6283541193509	-264012.8296034775	85155.58417116673	1211153.5723933866	-545.6283541193509	3.830190296126206E-5	Infinity
5483000	-264555.8765528116	-264012.8296034775	-543.0469493340757	-264012.8296034775	83215.84365874322	1124450.338153784	-543.0469493340757	3.456560888617787E-5	Infinity
5484000	-264584.20610787364	-264012.8296034775	-571.3765043961241	-264012.8296034775	144389.6303318724	2061362.2851597494	-571.3765043961241	2.1959329471888344E-5	Infinity
5485000	-264632.9233366147	-264012.8296034775	-620.0937331371986	-264012.8296034775	399445.0463820499	5555864.551051464	-620.0937331371986	7.4821977992833404E-6	Infinity
5486000	-264681.3062296896	-264012.8296034775	-668.4766262121216	-264012.8296034775	801210.1218213246	1.5132436764536696E7	-668.4766262121216	3.3105873037942733E-6	Infinity
5487000	-264584.85963811516	-264012.8296034775	-572.030034637663	-264012.8296034775	159797.02996954086	2026535.649987299	-572.030034637663	1.8318238744751927E-5	Infinity
5488000	-264609.67294464476	-264012.8296034775	-596.8433411672371	-264012.8296034775	227378.3610917833	3374512.140165633	-596.8433411672371	1.1000290030705747E-5	Infinity
5489000	-264555.0321927535	-264012.8296034775	-542.2025892760172	-264012.8296034775	65313.22454207318	1128200.8568745845	-542.2025892760172	4.348090215813385E-5	Infinity
5490000	-264555.317605357	-264012.8296034775	-542.4880018794737	-264012.8296034775	82339.60759401595	1134620.1382869054	-542.4880018794737	4.096580073094928E-5	Infinity
5491000	-264513.5616793375	-264012.8296034775	-500.7320758600358	-264012.8296034775	39966.08498146324	469348.2080775411	-500.7320758600358	9.258413403486367E-5	Infinity
5492000	-264535.62011280586	-264012.8296034775	-522.7905093283432	-264012.8296034775	70756.29141236507	751490.7475330939	-522.7905093283432	6.219291002622379E-5	Infinity
5493000	-264545.1362289189	-264012.8296034775	-532.3066254413902	-264012.8296034775	55293.37780661537	914118.6267548738	-532.3066254413902	4.777239741285445E-5	Infinity
5494000	-264514.97534986056	-264012.8296034775	-502.1457463830555	-264012.8296034775	28745.867169193578	481108.0753072694	-502.1457463830555	1.0963720841063503E-4	Infinity
5495000	-264575.9969876346	-264012.8296034775	-563.1673841571026	-264012.8296034775	97012.36858169781	1738454.516230756	-563.1673841571026	3.0007385709985726E-5	Infinity
5496000	-264539.85668027884	-264012.8296034775	-527.0270768013626	-264012.8296034775	56840.92887577863	816810.2378797604	-527.0270768013626	5.229572991389064E-5	Infinity
5497000	-264588.0777075305	-264012.8296034775	-575.2481040530398	-264012.8296034775	149126.68611886946	2227825.2249833425	-575.2481040530398	1.9773295671116766E-5	Infinity
5498000	-264531.49224902235	-264012.8296034775	-518.662645544879	-264012.8296034775	60067.281644669114	688619.4051380298	-518.662645544879	6.670152198636667E-5	Infinity
5499000	-264574.889667672	-264012.8296034775	-562.0600641944793	-264012.8296034775	157425.09020742864	1696470.5137346059	-562.0600641944793	3.12709479781592E-5	Infinity
5500000	-264613.9052072352	-264012.8296034775	-601.0756037576755	-264012.8296034775	257106.45639923227	3758317.311894006	-601.0756037576755	1.5149676738654783E-5	Infinity
5501000	-264618.09930148633	-264012.8296034775	-605.2696980088624	-264012.8296034775	308602.02127295104	4119157.944215517	-605.2696980088624	1.332146349593994E-5	Infinity
5502000	-264591.8167751096	-264012.8296034775	-578.987171632127	-264012.8296034775	213190.34128350014	2387974.4998638034	-578.987171632127	2.3636705745938237E-5	Infinity
5503000	-264591.56944428815	-264012.8296034775	-578.7398408106627	-264012.8296034775	148481.94855810545	2391414.239408162	-578.7398408106627	2.250700799876881E-5	Infinity
5504000	-264582.24302103644	-264012.8296034775	-569.4134175589274	-264012.8296034775	132414.46850400761	1947190.4148749888	-569.4134175589274	2.9955134390898905E-5	Infinity
5505000	-264553.4430061899	-264012.8296034775	-540.613402712377	-264012.8296034775	74899.13148435288	1083575.4301297679	-540.613402712377	3.911145710814026E-5	Infinity
5506000	-264512.1581814061	-264012.8296034775	-499.3285779285729	-264012.8296034775	41029.37140723791	453625.8674889422	-499.3285779285729	1.1452422376889862E-4	Infinity
5507000	-264479.21202963876	-264012.8296034775	-466.38242616123415	-264012.8296034775	16572.234694602907	220110.74147594266	-466.38242616123415	2.2302842419900273E-4	Infinity
5508000	-264536.71414220694	-264012.8296034775	-523.8845387294191	-264012.8296034775	75100.86561786749	768646.2282034248	-523.8845387294191	5.9778029121485336E-5	Infinity
5509000	-264574.7841847174	-264012.8296034775	-561.9545812398873	-264012.8296034775	108834.92956852216	1671720.8072044358	-561.9545812398873	2.391781704502143E-5	Infinity
5510000	-264575.15610150003	-264012.8296034775	-562.326498022539	-264012.8296034775	113682.21171763333	1705405.7195251582	-562.326498022539	2.5665671851370743E-5	Infinity
5511000	-264625.7250227523	-264012.8296034775	-612.895419274831	-264012.8296034775	394404.77561849484	4833110.913424102	-612.895419274831	1.1017703720051432E-5	Infinity
5512000	-264596.20897885587	-264012.8296034775	-583.3793753783716	-264012.8296034775	213884.42797415392	2642981.2094235863	-583.3793753783716	1.9278411564936083E-5	Infinity
5513000	-264624.25648925983	-264012.8296034775	-611.426885782323	-264012.8296034775	412039.5373023042	4706930.041765456	-611.426885782323	1.0633620272356514E-5	Infinity
5514000	-264634.78719610005	-264012.8296034775	-621.9575926225579	-264012.8296034775	393897.89034893556	5552927.968238629	-621.9575926225579	6.276684649455316E-6	Infinity
5515000	-264655.53904395975	-264012.8296034775	-642.709440482275	-264012.8296034775	543559.5616302679	8881630.062238917	-642.709440482275	6.136767213826828E-6	Infinity
5516000	-264636.7165292881	-264012.8296034775	-623.8869258106063	-264012.8296034775	494619.1870965495	5977048.4012216	-623.8869258106063	9.755695609823498E-6	Infinity
5517000	-264665.98971671925	-264012.8296034775	-653.1601132417824	-264012.8296034775	726456.2313241696	1.0985844717771009E7	-653.1601132417824	3.932848408905255E-6	Infinity
5518000	-264659.46392299247	-264012.8296034775	-646.634319514953	-264012.8296034775	1049433.402283794	9680449.929090166	-646.634319514953	5.1886141164485765E-6	Infinity
5519000	-264715.278272379	-264012.8296034775	-702.448668901511	-264012.8296034775	1467324.687400876	3.00962284556883E7	-702.448668901511	1.8241342962345224E-6	Infinity
5520000	-264662.20872606506	-264012.8296034775	-649.3791225875846	-264012.8296034775	564994.215971534	1.0165555703979226E7	-649.3791225875846	5.426889158129032E-6	Infinity
5521000	-264577.2356242706	-264012.8296034775	-564.4060207930694	-264012.8296034775	106983.43028648398	1766031.575908116	-564.4060207930694	2.3239483243052743E-5	Infinity
5522000	-264599.3390989771	-264012.8296034775	-586.509495499605	-264012.8296034775	184417.8889016135	2786060.464746163	-586.509495499605	2.0378523695343432E-5	Infinity
5523000	-264563.454438654	-264012.8296034775	-550.6248351764879	-264012.8296034775	92132.47311449685	1327225.6894650345	-550.6248351764879	3.078309350305323E-5	Infinity
5524000	-264581.7461517395	-264012.8296034775	-568.9165482620152	-264012.8296034775	170985.58308568728	1912175.6086206401	-568.9165482620152	1.9942814750108644E-5	Infinity
5525000	-264602.30150129803	-264012.8296034775	-589.4718978205256	-264012.8296034775	237762.05666394022	2992159.152091898	-589.4718978205256	1.5134493166294666E-5	Infinity
